73.1765930869932	102.856094684747
93.1093064570753	94.5141257741934
115.424910235015	101.379896272039
140.575089764984	101.379896272039
162.890693542925	94.5141257741934
182.823406913007	102.856094684747
85.3477273680519	117.053646383522
98.4312237577586	110.781208007401
110.645566280686	118.906664956467
97.6504398363045	121.154561900662
98.0063972474373	116.800003052000
145.354433719315	118.906664956467
157.568776242241	110.781208007400
170.652272631949	117.053646383522
158.349560163696	121.154561900662
157.993602752531	116.800003052000
119.348856405057	117.452298993923
136.651143594943	117.452298993923
114.000120615743	146.716950881197
141.999879384257	146.716950881197
109.165974517198	155.183139824403
128	154.452842700591
146.834025482802	155.183139824403
100.929301575401	183.222396909401
128	178.768005810397
155.070698424599	183.222396909401
128	200.465836773241
76.2107723254266	42.0445242358704
128	38.0689469041448
179.789227674573	42.0445242358704
195.476071836228	112.845148696767
195.387919900214	122.573160738960
194.987147494301	132.427228701371
194.161523212539	142.260692848136
192.962500180776	152.046751282192
191.487219097890	161.769755904985
189.668062374043	171.418735903026
187.176368788721	180.887600791337
183.742792759414	189.956747379769
179.213982013625	198.453495028087
173.762721647547	206.282819144260
167.713623244312	213.470365364139
161.145992834193	219.973081253831
153.897234547165	225.638021136120
145.840834081404	229.927505760100
137.094263201216	232.479998214394
128	233.341952885329
118.905736798784	232.479998214394
110.159165918595	229.927505760100
102.102765452835	225.638021136120
94.8540071658069	219.973081253831
88.2863767556877	213.470365364139
82.2372783524543	206.282819144260
76.7860179863749	198.453495028087
72.2572072405853	189.956747379769
68.8236312112784	180.887600791337
66.3319376259568	171.418735903026
64.5127809021097	161.769755904985
63.0374998192235	152.046751282192
61.8384767874613	142.260692848136
61.0128525056997	132.427228701371
60.6120800997869	122.573160738960
60.5239281637714	112.845148696767
